index,nav_date,nav_value
20340,2025-01-13,107.5407
20341,2025-01-14,108.1398
20342,2025-01-15,109.8393
20343,2025-01-16,110.3248
20344,2025-01-17,111.6918
20345,2025-01-20,112.4198
20346,2025-01-21,110.3513
20347,2025-01-22,108.9169
20348,2025-01-23,108.4621
20349,2025-01-24,110.3936
20350,2025-01-27,109.1654
20351,2025-01-28,110.048
20352,2025-01-29,110.6722
20353,2025-01-30,113.5707
20354,2025-01-31,113.5953
20355,2025-02-03,110.5956
20356,2025-02-04,111.8256
20357,2025-02-05,115.756
20358,2025-02-06,117.1643
20359,2025-02-07,115.8209
20360,2025-02-10,113.9636
20361,2025-02-11,112.3641
20362,2025-02-12,116.0669
20363,2025-02-13,115.571
20364,2025-02-14,114.4711
20365,2025-02-17,114.2855
20366,2025-02-18,113.8159
20367,2025-02-19,116.7627
20368,2025-02-20,115.0124
20369,2025-02-21,117.2732
20370,2025-02-24,117.6015
20371,2025-02-25,119.9631
20372,2025-02-26,123.098
20373,2025-02-27,123.3702
20374,2025-02-28,122.8668
20375,2025-03-03,123.1023
20376,2025-03-04,123.0261
20377,2025-03-05,119.9619
20378,2025-03-06,123.0384
20379,2025-03-07,123.6235
20380,2025-03-10,121.4857
20381,2025-03-11,117.6965
20382,2025-03-12,113.5594
20383,2025-03-13,115.0461
20384,2025-03-14,114.0296
20385,2025-03-17,113.3145
20386,2025-03-18,114.2887
20387,2025-03-19,113.4626
20388,2025-03-20,114.5434
20389,2025-03-21,114.8155
20390,2025-03-24,114.7637
20391,2025-03-25,112.0538
20392,2025-03-26,110.7132
20393,2025-03-27,111.8664
20394,2025-03-28,110.7679
20395,2025-03-31,112.9893
20396,2025-04-01,117.345
20397,2025-04-02,118.6679
20398,2025-04-03,121.5969
20399,2025-04-04,123.0923
20400,2025-04-07,122.1676
20401,2025-04-08,122.6603
20402,2025-04-09,126.7224
20403,2025-04-10,125.7916
20404,2025-04-11,123.8575
20405,2025-04-14,121.7711
20406,2025-04-15,121.4606
20407,2025-04-16,119.6607
20408,2025-04-17,122.9646
20409,2025-04-18,123.492
20410,2025-04-21,125.5059
20411,2025-04-22,125.0261
20412,2025-04-23,122.9084
20413,2025-04-24,120.505
20414,2025-04-25,118.8978
20415,2025-04-28,119.6548
20416,2025-04-29,120.7438
20417,2025-04-30,122.0027
20418,2025-05-01,119.2798
20419,2025-05-02,119.3832
20420,2025-05-05,117.5722
20421,2025-05-06,118.4213
20422,2025-05-07,119.4223
20423,2025-05-08,117.3404
20424,2025-05-09,119.247
20425,2025-05-12,123.8292
20426,2025-05-13,125.5776
20427,2025-05-14,125.3653
20428,2025-05-15,124.8509
20429,2025-05-16,124.5492
20430,2025-05-19,123.1734
20431,2025-05-20,123.772
20432,2025-05-21,121.6788
20433,2025-05-22,118.2142
20434,2025-05-23,118.7273
20435,2025-05-26,118.8708
20436,2025-05-27,117.9092
20437,2025-05-28,115.6522
20438,2025-05-29,116.2826
20439,2025-05-30,114.5834
20440,2025-06-02,114.4328
20441,2025-06-03,117.7609
20442,2025-06-04,119.0787
20443,2025-06-05,116.6404
20444,2025-06-06,114.4218
20445,2025-06-09,114.7959
20446,2025-06-10,112.4343
20447,2025-06-11,109.0404
20448,2025-06-12,110.0544
20449,2025-06-13,110.7087
20450,2025-06-16,111.5945
20451,2025-06-17,112.1556
20452,2025-06-18,112.1382
20453,2025-06-19,111.0717
20454,2025-06-20,112.076
20455,2025-06-23,114.9094
20456,2025-06-24,114.1055
20457,2025-06-25,112.384
20458,2025-06-26,110.4892
20459,2025-06-27,109.0865
20460,2025-06-30,109.5307
20461,2025-07-01,105.9939
20462,2025-07-02,106.8228
20463,2025-07-03,108.0058
20464,2025-07-04,105.082
20465,2025-07-07,103.5643
20466,2025-07-08,103.785
20467,2025-07-09,103.6412
20468,2025-07-10,104.5841
20469,2025-07-11,104.443
20470,2025-07-14,106.6372
20471,2025-07-15,106.1919
20472,2025-07-16,104.6519
20473,2025-07-17,103.0037
20474,2025-07-18,104.2947
20475,2025-07-21,104.4345
20476,2025-07-22,105.5741
20477,2025-07-23,106.6915
20478,2025-07-24,103.4414
20479,2025-07-25,101.6895
20480,2025-07-28,100.1554
20481,2025-07-29,98.9628
20482,2025-07-30,98.3957
20483,2025-07-31,100.0436
20484,2025-08-01,102.0388
20485,2025-08-04,101.6579
20486,2025-08-05,101.3449
20487,2025-08-06,100.3127
20488,2025-08-07,100.5415
20489,2025-08-08,100.9507
20490,2025-08-11,102.3304
20491,2025-08-12,103.7157
20492,2025-08-13,100.1102
20493,2025-08-14,99.9572
20494,2025-08-15,102.2492
20495,2025-08-18,101.6348
20496,2025-08-19,103.5651
20497,2025-08-20,103.1565
20498,2025-08-21,103.5314
20499,2025-08-22,101.7831
20500,2025-08-25,100.1236
20501,2025-08-26,101.3626
20502,2025-08-27,102.8698
20503,2025-08-28,103.0025
20504,2025-08-29,101.1187
20505,2025-09-01,101.2768
20506,2025-09-02,103.3923
20507,2025-09-03,106.3623
20508,2025-09-04,105.9255
20509,2025-09-05,103.2826
20510,2025-09-08,104.75
20511,2025-09-09,104.3868
20512,2025-09-10,106.0412
20513,2025-09-11,106.6047
20514,2025-09-12,105.2236
20515,2025-09-15,105.4121
20516,2025-09-16,107.7006
20517,2025-09-17,107.5417
20518,2025-09-18,105.8958
20519,2025-09-19,103.3695
20520,2025-09-22,102.2093
20521,2025-09-23,101.6399
20522,2025-09-24,103.0509
20523,2025-09-25,101.3363
20524,2025-09-26,103.9372
20525,2025-09-29,101.8602
20526,2025-09-30,105.7621
20527,2025-10-01,108.7704
20528,2025-10-02,109.1077
20529,2025-10-03,106.4058
20530,2025-10-06,106.4058
20531,2025-10-07,105.8519
20532,2025-10-08,103.8394
20533,2025-10-09,104.4075
20534,2025-10-10,103.152
20535,2025-10-13,102.0862
20536,2025-10-14,101.8482
20537,2025-10-15,101.0184
20538,2025-10-16,104.4703
20539,2025-10-17,103.6831
20540,2025-10-20,104.4967
20541,2025-10-21,104.828
20542,2025-10-22,105.504
20543,2025-10-23,106.3121
20544,2025-10-24,107.8922
20545,2025-10-27,108.4405
20546,2025-10-28,108.9203
20547,2025-10-29,109.1159
20548,2025-10-30,108.9734
20549,2025-10-31,107.5136
20550,2025-11-03,107.5044
20551,2025-11-04,108.0079
20552,2025-11-05,108.789
20553,2025-11-06,109.1936
20554,2025-11-07,108.8888
20555,2025-11-10,108.886
20556,2025-11-11,108.035
20557,2025-11-12,108.664
20558,2025-11-13,108.3809
20559,2025-11-14,108.7844
20560,2025-11-17,110.6091
20561,2025-11-18,109.4759
20562,2025-11-19,110.606
20563,2025-11-20,110.7605
20564,2025-11-21,114.4427
20565,2025-11-24,114.1531
20566,2025-11-25,115.5105
20567,2025-11-26,115.6393
20568,2025-11-27,113.2373
20569,2025-11-28,112.4106
20570,2025-12-01,114.0797
20571,2025-12-02,113.4039
20572,2025-12-03,109.6029
20573,2025-12-04,109.6444
20574,2025-12-05,107.8684
20575,2025-12-08,108.187
20576,2025-12-09,110.9592
20577,2025-12-10,112.4101
20578,2025-12-11,115.2641
20579,2025-12-12,114.3491
20580,2025-12-15,114.1913
20581,2025-12-16,112.4265
20582,2025-12-17,111.319
20583,2025-12-18,109.8017
20584,2025-12-19,107.6591
20585,2025-12-22,110.096
20586,2025-12-23,106.621
20587,2025-12-24,109.0418
20588,2025-12-25,111.2999
20589,2025-12-26,112.2773
20590,2025-12-29,110.4202
20591,2025-12-30,107.797
20592,2025-12-31,106.9633
20593,2026-01-01,108.1159
20594,2026-01-02,108.2155
20595,2026-01-05,106.5447
20596,2026-01-06,108.5835
20597,2026-01-07,111.5998
20598,2026-01-08,111.2994
20599,2026-01-09,111.5886
20600,2026-01-12,109.0634
20601,2026-01-13,108.4486
20602,2026-01-14,109.4194
20603,2026-01-15,110.1287
20604,2026-01-16,109.3472
20605,2026-01-19,108.971
20606,2026-01-20,108.3007
20607,2026-01-21,107.921
20608,2026-01-22,108.7376
20609,2026-01-23,105.5121
20610,2026-01-26,105.4806
20611,2026-01-27,106.1562
20612,2026-01-28,105.2987
20613,2026-01-29,104.598
20614,2026-01-30,103.9495
20615,2026-02-02,103.2583
20616,2026-02-03,103.3581
20617,2026-02-04,103.6587
20618,2026-02-05,100.3734
20619,2026-02-06,101.4993
20620,2026-02-09,101.125
20621,2026-02-10,104.3418
20622,2026-02-11,102.4913
20623,2026-02-12,101.1892
20624,2026-02-13,100.9545
20625,2026-02-16,101.7024
20626,2026-02-17,98.7116
20627,2026-02-18,97.5161
20628,2026-02-19,98.5145
20629,2026-02-20,97.1392
20630,2026-02-23,99.3445
20631,2026-02-24,98.7231
20632,2026-02-25,97.4197
20633,2026-02-26,98.4463
20634,2026-02-27,101.0588
20635,2026-03-02,101.8125
20636,2026-03-03,103.9443
20637,2026-03-04,106.8187
20638,2026-03-05,105.3711
20639,2026-03-06,107.0332
20640,2026-03-09,104.5871
20641,2026-03-10,105.3813
20642,2026-03-11,105.3549
20643,2026-03-12,107.5313
20644,2026-03-13,109.6306
20645,2026-03-16,110.7154
20646,2026-03-17,111.3341
20647,2026-03-18,112.327
20648,2026-03-19,112.5346
20649,2026-03-20,112.5244
20650,2026-03-23,115.2105
20651,2026-03-24,118.1846
20652,2026-03-25,118.0242
20653,2026-03-26,118.5702
20654,2026-03-27,118.8264
20655,2026-03-30,115.9495
20656,2026-03-31,115.4376
20657,2026-04-01,118.4861
20658,2026-04-02,117.1975
20659,2026-04-03,121.2719
20660,2026-04-06,123.6391
20661,2026-04-07,124.532
20662,2026-04-08,125.7466
20663,2026-04-09,124.0515
20664,2026-04-10,123.6423
20665,2026-04-13,126.5916
20666,2026-04-14,125.4818
20667,2026-04-15,127.7079
20668,2026-04-16,125.0773
20669,2026-04-17,122.8465
20670,2026-04-20,126.6912
20671,2026-04-21,126.7782
20672,2026-04-22,125.8174
20673,2026-04-23,128.6591
20674,2026-04-24,131.3229
20675,2026-04-27,133.3573
20676,2026-04-28,132.2812
20677,2026-04-29,131.7999
20678,2026-04-30,132.564
20679,2026-05-01,134.1387
20680,2026-05-04,133.185
20681,2026-05-05,133.6603
20682,2026-05-06,134.3415
20683,2026-05-07,137.2114
20684,2026-05-08,138.9727
20685,2026-05-11,135.8323
20686,2026-05-12,135.4943
20687,2026-05-13,133.6435
20688,2026-05-14,134.9623
20689,2026-05-15,137.0583
20690,2026-05-18,137.3976
20691,2026-05-19,136.9381
20692,2026-05-20,137.2071
20693,2026-05-21,137.7795
20694,2026-05-22,136.5167
20695,2026-05-25,134.0385
20696,2026-05-26,129.8933
20697,2026-05-27,132.6273
20698,2026-05-28,133.7849
20699,2026-05-29,134.6683
20700,2022-01-03,170.3428
20701,2022-01-04,168.6874
20702,2022-01-05,166.3925
20703,2022-01-06,167.003
20704,2022-01-07,167.491
20705,2022-01-10,165.2183
20706,2022-01-11,165.7909
20707,2022-01-12,165.3337
20708,2022-01-13,164.3293
20709,2022-01-14,163.9658
20710,2022-01-17,160.8029
20711,2022-01-18,160.1086
20712,2022-01-19,159.2699
20713,2022-01-20,160.0808
20714,2022-01-21,159.956
20715,2022-01-24,160.878
20716,2022-01-25,157.6352
20717,2022-01-26,156.6365
20718,2022-01-27,157.4325
20719,2022-01-28,157.1158
20720,2022-01-31,158.2891
20721,2022-02-01,156.0475
20722,2022-02-02,157.0656
20723,2022-02-03,156.3263
20724,2022-02-04,155.4668
20725,2022-02-07,156.8146
20726,2022-02-08,158.3955
20727,2022-02-09,159.8258
20728,2022-02-10,162.6003
20729,2022-02-11,164.3807
20730,2022-02-14,163.3977
20731,2022-02-15,163.6717
20732,2022-02-16,163.2739
20733,2022-02-17,166.0953
20734,2022-02-18,167.6914
20735,2022-02-21,167.5186
20736,2022-02-22,168.8144
20737,2022-02-23,167.2057
20738,2022-02-24,167.6352
20739,2022-02-25,166.4384
20740,2022-02-28,164.2374
20741,2022-03-01,165.3813
20742,2022-03-02,166.7024
20743,2022-03-03,167.4141
20744,2022-03-04,167.2496
20745,2022-03-07,165.6096
20746,2022-03-08,164.1266
20747,2022-03-09,162.913
20748,2022-03-10,162.6855
20749,2022-03-11,164.2103
20750,2022-03-14,165.7279
20751,2022-03-15,163.5899
20752,2022-03-16,162.7478
20753,2022-03-17,161.8743
20754,2022-03-18,158.6347
20755,2022-03-21,159.4541
20756,2022-03-22,159.2151
20757,2022-03-23,159.1497
20758,2022-03-24,160.9966
20759,2022-03-25,161.1962
20760,2022-03-28,160.7115
20761,2022-03-29,161.5495
20762,2022-03-30,163.0405
20763,2022-03-31,163.5211
20764,2022-04-01,164.5315
20765,2022-04-04,164.4203
20766,2022-04-05,164.3949
20767,2022-04-06,164.632
20768,2022-04-07,163.7042
20769,2022-04-08,163.0285
20770,2022-04-11,164.9636
20771,2022-04-12,167.7851
20772,2022-04-13,170.0749
20773,2022-04-14,168.3287
20774,2022-04-15,166.4686
20775,2022-04-18,164.9383
20776,2022-04-19,165.2051
20777,2022-04-20,161.5319
20778,2022-04-21,160.8378
20779,2022-04-22,162.7859
20780,2022-04-25,164.1855
20781,2022-04-26,163.5868
20782,2022-04-27,163.0914
20783,2022-04-28,163.9353
20784,2022-04-29,165.281
20785,2022-05-02,164.6458
20786,2022-05-03,164.4149
20787,2022-05-04,163.739
20788,2022-05-05,162.0471
20789,2022-05-06,161.8392
20790,2022-05-09,161.5308
20791,2022-05-10,159.9543
20792,2022-05-11,160.8858
20793,2022-05-12,161.6072
20794,2022-05-13,162.6144
20795,2022-05-16,161.6782
20796,2022-05-17,159.1552
20797,2022-05-18,159.8479
20798,2022-05-19,159.063
20799,2022-05-20,157.9885
20800,2022-05-23,156.4511
20801,2022-05-24,156.1793
20802,2022-05-25,158.2914
20803,2022-05-26,157.7189
20804,2022-05-27,156.3983
20805,2022-05-30,157.3166
20806,2022-05-31,157.6207
20807,2022-06-01,154.9887
20808,2022-06-02,155.912
20809,2022-06-03,158.7353
20810,2022-06-06,155.4708
20811,2022-06-07,153.9848
20812,2022-06-08,150.512
20813,2022-06-09,150.4968
20814,2022-06-10,151.8007
20815,2022-06-13,152.0103
20816,2022-06-14,153.8324
20817,2022-06-15,154.9622
20818,2022-06-16,157.2184
20819,2022-06-17,158.8012
20820,2022-06-20,158.3597
20821,2022-06-21,158.5281
20822,2022-06-22,157.4855
20823,2022-06-23,157.2695
20824,2022-06-24,157.4303
20825,2022-06-27,157.4021
20826,2022-06-28,159.2239
20827,2022-06-29,158.8759
20828,2022-06-30,157.7492
20829,2022-07-01,156.7106
20830,2022-07-04,157.6348
20831,2022-07-05,155.9143
20832,2022-07-06,155.7379
20833,2022-07-07,157.5215
20834,2022-07-08,157.9809
20835,2022-07-11,157.9658
20836,2022-07-12,158.0009
20837,2022-07-13,156.7552
20838,2022-07-14,155.739
20839,2022-07-15,155.5705
20840,2022-07-18,155.997
20841,2022-07-19,157.2941
20842,2022-07-20,157.4946
20843,2022-07-21,159.3312
20844,2022-07-22,161.5228
20845,2022-07-25,162.662
20846,2022-07-26,164.3868
20847,2022-07-27,163.1426
20848,2022-07-28,161.6979
20849,2022-07-29,162.469
20850,2022-08-01,160.7772
20851,2022-08-02,160.4781
20852,2022-08-03,161.5782
20853,2022-08-04,163.5436
20854,2022-08-05,163.2877
20855,2022-08-08,162.5047
20856,2022-08-09,163.0158
20857,2022-08-10,161.6723
20858,2022-08-11,161.5263
20859,2022-08-12,161.5991
20860,2022-08-15,161.6454
20861,2022-08-16,161.8461
20862,2022-08-17,160.8268
20863,2022-08-18,159.9546
20864,2022-08-19,159.061
20865,2022-08-22,157.0456
20866,2022-08-23,157.5671
20867,2022-08-24,158.8077
20868,2022-08-25,159.9292
20869,2022-08-26,159.6681
20870,2022-08-29,158.693
20871,2022-08-30,159.7456
20872,2022-08-31,160.6665
20873,2022-09-01,161.0359
20874,2022-09-02,163.437
20875,2022-09-05,163.486
20876,2022-09-06,163.2266
20877,2022-09-07,162.777
20878,2022-09-08,160.7925
20879,2022-09-09,161.7491
20880,2022-09-12,161.6928
20881,2022-09-13,162.4532
20882,2022-09-14,165.0073
20883,2022-09-15,164.565
20884,2022-09-16,161.5274
20885,2022-09-19,162.2487
20886,2022-09-20,162.5544
20887,2022-09-21,161.6656
20888,2022-09-22,162.2761
20889,2022-09-23,163.4084
20890,2022-09-26,162.2303
20891,2022-09-27,161.9139
20892,2022-09-28,163.9685
20893,2022-09-29,163.0865
20894,2022-09-30,163.2597
20895,2022-10-03,159.8709
20896,2022-10-04,158.024
20897,2022-10-05,158.3097
20898,2022-10-06,159.9922
20899,2022-10-07,158.2992
20900,2022-10-10,158.4776
20901,2022-10-11,158.0723
20902,2022-10-12,159.3931
20903,2022-10-13,157.8928
20904,2022-10-14,158.5317
20905,2022-10-17,157.7666
20906,2022-10-18,158.1366
20907,2022-10-19,158.3076
20908,2022-10-20,158.063
20909,2022-10-21,158.7646
20910,2022-10-24,158.9033
20911,2022-10-25,158.8125
20912,2022-10-26,158.4313
20913,2022-10-27,158.6138
20914,2022-10-28,158.9845
20915,2022-10-31,157.7833
20916,2022-11-01,157.4135
20917,2022-11-02,156.1397
20918,2022-11-03,156.1693
20919,2022-11-04,155.4938
20920,2022-11-07,156.5591
20921,2022-11-08,157.5052
20922,2022-11-09,156.4002
20923,2022-11-10,156.4779
20924,2022-11-11,157.3795
20925,2022-11-14,157.2348
20926,2022-11-15,156.3805
20927,2022-11-16,155.0678
20928,2022-11-17,156.237
20929,2022-11-18,157.4775
20930,2022-11-21,157.2906
20931,2022-11-22,158.3623
20932,2022-11-23,154.6429
20933,2022-11-24,156.4139
20934,2022-11-25,156.2936
20935,2022-11-28,156.5559
20936,2022-11-29,156.2261
20937,2022-11-30,158.1035
20938,2022-12-01,156.817
20939,2022-12-02,158.8039
20940,2022-12-05,159.4023
20941,2022-12-06,160.2998
20942,2022-12-07,159.9508
20943,2022-12-08,158.328
20944,2022-12-09,159.6214
20945,2022-12-12,160.1115
20946,2022-12-13,161.9904
20947,2022-12-14,161.817
20948,2022-12-15,161.3456
20949,2022-12-16,163.2744
20950,2022-12-19,165.9365
20951,2022-12-20,166.0348
20952,2022-12-21,165.0996
20953,2022-12-22,166.2848
20954,2022-12-23,166.0249
20955,2022-12-26,166.9278
20956,2022-12-27,166.6597
20957,2022-12-28,168.8951
20958,2022-12-29,168.017
20959,2022-12-30,168.7666
20960,2023-01-02,168.1792
20961,2023-01-03,167.8785
20962,2023-01-04,167.3993
20963,2023-01-05,168.5018
20964,2023-01-06,169.8615
20965,2023-01-09,170.7271
20966,2023-01-10,170.6642
20967,2023-01-11,170.9484
20968,2023-01-12,172.2987
20969,2023-01-13,173.7045
20970,2023-01-16,170.0071
20971,2023-01-17,169.7161
20972,2023-01-18,169.4921
20973,2023-01-19,170.5115
20974,2023-01-20,170.5062
20975,2023-01-23,171.6019
20976,2023-01-24,170.1805
20977,2023-01-25,170.6313
20978,2023-01-26,171.9826
20979,2023-01-27,170.0062
20980,2023-01-30,173.6316
20981,2023-01-31,175.4237
20982,2023-02-01,175.5161
20983,2023-02-02,174.4194
20984,2023-02-03,174.2594
20985,2023-02-06,174.469
20986,2023-02-07,175.1901
20987,2023-02-08,177.4478
20988,2023-02-09,176.8485
20989,2023-02-10,177.757
20990,2023-02-13,175.9763
20991,2023-02-14,175.4718
20992,2023-02-15,176.1048
20993,2023-02-16,177.1959
20994,2023-02-17,176.1971
20995,2023-02-20,175.6529
20996,2023-02-21,177.8582
20997,2023-02-22,179.6512
20998,2023-02-23,180.051
20999,2023-02-24,176.8744
21000,2023-02-27,180.6425
21001,2023-02-28,180.7062
21002,2023-03-01,180.3373
21003,2023-03-02,179.6601
21004,2023-03-03,180.3077
21005,2023-03-06,180.9728
21006,2023-03-07,182.4812
21007,2023-03-08,181.196
21008,2023-03-09,180.8262
21009,2023-03-10,183.9531
21010,2023-03-13,184.3868
21011,2023-03-14,184.2215
21012,2023-03-15,182.9008
21013,2023-03-16,183.7549
21014,2023-03-17,185.4086
21015,2023-03-20,186.8376
21016,2023-03-21,186.5383
21017,2023-03-22,187.1875
21018,2023-03-23,189.8655
21019,2023-03-24,191.6368
21020,2023-03-27,190.5083
21021,2023-03-28,186.6737
21022,2023-03-29,187.2245
21023,2023-03-30,188.5501
21024,2023-03-31,186.9722
21025,2023-04-03,187.0552
21026,2023-04-04,186.748
21027,2023-04-05,187.004
21028,2023-04-06,186.2677
21029,2023-04-07,188.3438
21030,2023-04-10,188.6695
21031,2023-04-11,187.4129
21032,2023-04-12,188.9237
21033,2023-04-13,187.0744
21034,2023-04-14,189.1502
21035,2023-04-17,190.79
21036,2023-04-18,193.0734
21037,2023-04-19,192.9229
21038,2023-04-20,192.2398
21039,2023-04-21,192.4714
21040,2023-04-24,192.4376
21041,2023-04-25,191.5104
21042,2023-04-26,190.7425
21043,2023-04-27,190.2692
21044,2023-04-28,188.5521
21045,2023-05-01,189.6997
21046,2023-05-02,189.7163
21047,2023-05-03,189.3355
21048,2023-05-04,187.7185
21049,2023-05-05,186.0391
21050,2023-05-08,189.1095
21051,2023-05-09,188.2377
21052,2023-05-10,189.2788
21053,2023-05-11,189.6288
21054,2023-05-12,185.4635
21055,2023-05-15,188.303
21056,2023-05-16,189.4586
21057,2023-05-17,188.3684
21058,2023-05-18,188.4219
21059,2023-05-19,186.7533
21060,2023-05-22,189.665
21061,2023-05-23,188.3576
21062,2023-05-24,187.6493
21063,2023-05-25,186.6277
21064,2023-05-26,186.847
21065,2023-05-29,189.0531
21066,2023-05-30,191.9428
21067,2023-05-31,191.4153
21068,2023-06-01,192.1083
21069,2023-06-02,192.3364
21070,2023-06-05,190.8949
21071,2023-06-06,194.8203
21072,2023-06-07,197.1083
21073,2023-06-08,197.5157
21074,2023-06-09,200.1943
21075,2023-06-12,202.2957
21076,2023-06-13,202.5358
21077,2023-06-14,203.182
21078,2023-06-15,205.8198
21079,2023-06-16,204.3366
21080,2023-06-19,207.2635
21081,2023-06-20,206.9885
21082,2023-06-21,209.6973
21083,2023-06-22,209.7965
21084,2023-06-23,210.4859
21085,2023-06-26,210.5353
21086,2023-06-27,209.7285
21087,2023-06-28,209.3732
21088,2023-06-29,211.8605
21089,2023-06-30,207.9906
21090,2023-07-03,205.9972
21091,2023-07-04,204.8826
21092,2023-07-05,203.1861
21093,2023-07-06,205.8203
21094,2023-07-07,208.0584
21095,2023-07-10,209.1775
21096,2023-07-11,208.1952
21097,2023-07-12,210.5925
21098,2023-07-13,207.9786
21099,2023-07-14,211.7682
21100,2023-07-17,210.6929
21101,2023-07-18,210.3497
21102,2023-07-19,209.7196
21103,2023-07-20,207.9919
21104,2023-07-21,211.406
21105,2023-07-24,212.886
21106,2023-07-25,215.1265
21107,2023-07-26,213.0914
21108,2023-07-27,213.5175
21109,2023-07-28,214.5412
21110,2023-07-31,215.1283
21111,2023-08-01,213.2037
21112,2023-08-02,215.2008
21113,2023-08-03,215.5263
21114,2023-08-04,213.9577
21115,2023-08-07,210.8403
21116,2023-08-08,211.9997
21117,2023-08-09,216.4086
21118,2023-08-10,214.7275
21119,2023-08-11,215.1384
21120,2023-08-14,217.2159
21121,2023-08-15,215.08
21122,2023-08-16,214.3468
21123,2023-08-17,212.9521
21124,2023-08-18,214.787
21125,2023-08-21,217.2433
21126,2023-08-22,217.6386
21127,2023-08-23,216.2551
21128,2023-08-24,215.5835
21129,2023-08-25,214.584
21130,2023-08-28,212.9833
21131,2023-08-29,212.9152
21132,2023-08-30,214.0302
21133,2023-08-31,215.0022
21134,2023-09-01,215.0986
21135,2023-09-04,215.3102
21136,2023-09-05,215.2774
21137,2023-09-06,213.1125
21138,2023-09-07,213.5023
21139,2023-09-08,212.594
21140,2023-09-11,210.3696
21141,2023-09-12,211.1181
21142,2023-09-13,210.1716
21143,2023-09-14,210.6726
21144,2023-09-15,212.2495
21145,2023-09-18,210.7129
21146,2023-09-19,210.9808
21147,2023-09-20,207.9831
21148,2023-09-21,210.7185
21149,2023-09-22,208.4938
21150,2023-09-25,207.7237
21151,2023-09-26,210.1214
21152,2023-09-27,209.8264
21153,2023-09-28,207.8862
21154,2023-09-29,209.2116
21155,2023-10-02,210.5066
21156,2023-10-03,209.5259
21157,2023-10-04,208.7348
